file_path,extension,role,size_bytes,line_count,complexity,sha256,is_suspicious,git_tracked_status
web_landing/app/assets/admin.actions-Dx8sonoD.js,.js,Other Project File,2025,1,Low,d056faa8202b454b9e085cf9fec3cc78beddcaa1fd536c6abb6e146595376472,No,Tracked/Audited
web_landing/app/assets/admin.categories-D7NE1l0b.js,.js,Other Project File,9149,1,Low,95e04cfc7ac88b6fb479c879a52db6c6a545f9281175ebece07331dbdff5ee6d,No,Tracked/Audited
web_landing/app/assets/admin.index-BV2MvBf9.js,.js,Other Project File,8325,1,Low,6ad30fdb8b584b1c7944a7b09f298f5a98f0081938b99eb55dac61a491e77238,No,Tracked/Audited
web_landing/app/assets/admin.inventory-D53MQfO2.js,.js,Other Project File,7469,1,Low,a21446c046c9782c67270ccf650b6bdb601df0e47a43019251dc8e39f9fb2afa,No,Tracked/Audited
web_landing/app/assets/admin.platform-DTPKdaZu.js,.js,Other Project File,6393,1,Low,f9d956f322fa22a6e2736ac36cf63054829d1b1257813299795bc3dac52bcd1e,No,Tracked/Audited
web_landing/app/assets/admin.product._id-BcAhfGp4.js,.js,Other Project File,37353,3,Low,ff7585f30dfc01736d1f875a542e35e54e8715385492daaa7bd2e0e906bfbf9a,No,Tracked/Audited
web_landing/app/assets/admin.products-BAX2YGrV.js,.js,Other Project File,8536,1,Low,cf4435b02fa9a0e198b8931d22a407deb091fecf5c9d53b1f4c4b4ee24823f75,No,Tracked/Audited
web_landing/app/assets/admin.sessions-B_SG5jcv.js,.js,Other Project File,2367,1,Low,d0f63830b2527aae8f89d2297db8959f94f88869e648ac5ae42ab40244e47796,No,Tracked/Audited
web_landing/app/assets/admin.settings-b62yehEE.js,.js,Other Project File,2942,1,Low,ddaec698c041ef326f9529038ffd401c4f01239c514bc68c18a1102a8689b7c1,No,Tracked/Audited
web_landing/app/assets/admin.studio-BQpdOOd_.js,.js,Other Project File,8090,1,Low,3556ff40fc63e609dc7a93910f77b3f45ea0c65d3aceaf4941efe3c7e0df01cb,No,Tracked/Audited
web_landing/app/assets/ai-3d-generator-CBgPXCnP.js,.js,Other Project File,63182,2,Low,af94125171a36e4dd0b2c92f3009447996a428c25a6d0a2ce49846218e228be4,No,Tracked/Audited
web_landing/app/assets/AnimatePresence-DNkpRaW4.js,.js,Other Project File,4211,9,Low,54fafc19091e2a7e21eedc870b42db259bf6655b9a50d7a6caca386957120767,No,Tracked/Audited
web_landing/app/assets/AssetManifest.bin,.bin,Other Project File,2229,27,Low,1c4092cb1d27850664af001a54a176040e442bdde82d83405e03f1a52e390862,No,Tracked/Audited
web_landing/app/assets/AssetManifest.bin.json,.json,Configuration / Rules,2974,1,Low,d134c5f4428333f32ba9d6da11ecf88ee9a65da40730c53a2afc60780e38bf0b,No,Tracked/Audited
web_landing/app/assets/auth-BMfqhB06.js,.js,Other Project File,9009,1,Low,e39dee7cac15558a482e5fe48d9a4424aa8552916d79b4ba85ac7f18ef534c71,No,Tracked/Audited
web_landing/app/assets/auth-middleware-paf7n6yA.js,.js,Other Project File,36737,3,Low,899126ac09bc543805a6e961fb15c35806f58ffa177d1c10d86675edd61a56d5,No,Tracked/Audited
web_landing/app/assets/cart-LxQy9bxN.js,.js,Other Project File,5179,1,Low,cf0ee6ac706aa013b46fcf3ed29ba63bbaf03bceef4828d5ee6b06a06f27df17,No,Tracked/Audited
web_landing/app/assets/catalog.functions-AE9_tLEx.js,.js,Other Project File,1950,1,Low,d6b50d4ce72256be13a209b4e283347d6eb6cb454bfe876f1d98ab8d1cd492f0,No,Tracked/Audited
web_landing/app/assets/category._id-CtnTiHEg.js,.js,Other Project File,322,1,Low,fa301b10d1cb3ca6add9e722df0a186ac2a0d8df39c0d3c1f69eaad98eaf06d2,No,Tracked/Audited
web_landing/app/assets/category._id-C_9oQqpO.js,.js,Other Project File,203,1,Low,1ec03705fb900770bb9f62e204591baf6a5a6b4d36fb4549bb80bde45d107a69,No,Tracked/Audited
web_landing/app/assets/category._id-DQWz8GpW.js,.js,Other Project File,686,1,Low,dbe82f91c6abbd7b673a2df7fa413f67f19b5bbfd453e57f342c54b855a7e718,No,Tracked/Audited
web_landing/app/assets/checkout-hlhF3LcP.js,.js,Other Project File,3792,1,Low,aa8726066ba80417fd9a6e5b3ec1dff935609faa571ac5dc3fa1155c0ccb64a4,No,Tracked/Audited
web_landing/app/assets/demo.3d-viewer-DDj2oTyI.js,.js,Other Project File,777,1,Low,536c02571f2d06ac2b927c019b82a45c5c3533504e9e97b9759726b0fae2b645,No,Tracked/Audited
web_landing/app/assets/FontManifest.json,.json,Configuration / Rules,898,1,Low,b9d96f84897c9710a0b19df75f51e9dd2b063be603cdeb7134eb14af92176874,No,Tracked/Audited
web_landing/app/assets/i18n-DHgAXKaP.js,.js,Other Project File,4211,1,Low,97cf9885aaf71486b08c048a83a0833c39d7e105ad3d4c42b1d5ae9ae70d9139,No,Tracked/Audited
web_landing/app/assets/immersive-store-D5hkw65i.js,.js,Other Project File,11680,1,Low,dfc4b0d55bdc63705afbc036cae8c2654ef4d0a21eab415c77752a251f8d1460,No,Tracked/Audited
web_landing/app/assets/index-HhHRm5hm.js,.js,Other Project File,1151421,21,Low,2bdd414759200515eacd4dca9702c3aa4b137014fff683c8ab6dc218366ea4a3,No,Tracked/Audited
web_landing/app/assets/invariant-DEEwAagU.js,.js,Other Project File,60,1,Low,bfeee97e8c0be780a58fa765219e6942512127af9e9a8e4bd6abf57f0dd6251f,No,Tracked/Audited
web_landing/app/assets/jsx-runtime-CZcjcDnw.js,.js,Other Project File,1251,1,Low,2ed17067de2d5b105a59247e01c8232712cb4b420918b21cbc6519865181342e,No,Tracked/Audited
web_landing/app/assets/link-CgZewjgc.js,.js,Other Project File,22895,1,Low,00fd28d32cb3aeebd1f9c51f9da21e6bc34b0ed286802b87149a3ba4313b1fbe,No,Tracked/Audited
web_landing/app/assets/model-viewer-Ca8DjIfX.js,.js,Other Project File,2278,1,Low,c3420f0fa11b818246bb2397dee8a7aed90eb575466b0d126f1274b9704c2e75,No,Tracked/Audited
web_landing/app/assets/noqta-logo-kd6fyWSj.png,.png,Other Project File,697390,5632,High (>500 lines),70e4dd272291736c05f3fcd25a6b1e19d1c6a235d0035f0472a6aeb28b87f989,No,Tracked/Audited
web_landing/app/assets/NOTICES,,Other Project File,1585492,35951,High (>500 lines),6e074fcc1acc2440c20a05252364cf88406dd031256a4b760f91180d284360d0,No,Tracked/Audited
web_landing/app/assets/offers-C_9oQqpO.js,.js,Other Project File,203,1,Low,1ec03705fb900770bb9f62e204591baf6a5a6b4d36fb4549bb80bde45d107a69,No,Tracked/Audited
web_landing/app/assets/offers-wAk5FH07.js,.js,Other Project File,991,1,Low,bd53083d89c17550c5d06e2a3467fc4cf68d5d2a77f2abeeded11d0260c1e7ff,No,Tracked/Audited
web_landing/app/assets/onboarding-BiDsELaY.js,.js,Other Project File,6116,1,Low,0e282b8b84e67d332c6098cb8819fe67e60c566dd76fecd6eec53099edb2e8bb,No,Tracked/Audited
web_landing/app/assets/product-card-CqEtRVUp.js,.js,Other Project File,3502,1,Low,19a5a0b184c0305ac60a36cd2e5049b0345ebb1ef4444e074b55e71937d5e891,No,Tracked/Audited
web_landing/app/assets/product.actions-Dqqx2Gwa.js,.js,Other Project File,2379,1,Low,fa84db46653ffa6e51162aea9dfe8c9eb288e936617375ff696d0670796c017a,No,Tracked/Audited
web_landing/app/assets/product._slug-5Cfgdnyc.js,.js,Other Project File,391,1,Low,f9fd6f98bfd473a285144626cfc792adbad6f1a86d36c050e53b799dcdbf728d,No,Tracked/Audited
web_landing/app/assets/product._slug-C_9oQqpO.js,.js,Other Project File,203,1,Low,1ec03705fb900770bb9f62e204591baf6a5a6b4d36fb4549bb80bde45d107a69,No,Tracked/Audited
web_landing/app/assets/product._slug-i6N4U0n7.js,.js,Other Project File,11653,1,Low,8eefdf3c297bc26a5613a1ee7c6ae31302a88d9060bc75d83b601e623e47c331,No,Tracked/Audited
web_landing/app/assets/proxy-DX4fs31U.js,.js,Other Project File,121146,1,Low,2d48c3c14549caefa7fcc1d6e8a1a106e9bee9051c06952f44c20474aa4379e9,No,Tracked/Audited
web_landing/app/assets/react-dom-UJG8Qsxk.js,.js,Other Project File,3574,1,Low,c0df9ddec1897727af3bd26c031ef2fe8d3c382551d367658c94661a2d87ed62,No,Tracked/Audited
web_landing/app/assets/react-DQyofxZ5.js,.js,Other Project File,7527,1,Low,fae2235effa00435a1fd85a12dc5078c5aa98c82aab625e71997418813d22893,No,Tracked/Audited
web_landing/app/assets/root-DLTE-HSj.js,.js,Other Project File,32,1,Low,2eb1d17f334d79f5c2b7c68aa45a2b50b46a7b2416a9a0f5e7de6ff7f2430322,No,Tracked/Audited
web_landing/app/assets/routes-C_9oQqpO.js,.js,Other Project File,203,1,Low,1ec03705fb900770bb9f62e204591baf6a5a6b4d36fb4549bb80bde45d107a69,No,Tracked/Audited
web_landing/app/assets/routes-XDPKEZAz.js,.js,Other Project File,910460,4119,High (>500 lines),e8bd7994e6a4c58832183e75c26be6ee0189d9c60aa11a0e8337e209ae7b5a0f,No,Tracked/Audited
web_landing/app/assets/search-BnRxgOmL.js,.js,Other Project File,1468,1,Low,796a3ecfd440e4fc004be1b698006cfabae4d1186e421d71c2d7ca33da3ae055,No,Tracked/Audited
web_landing/app/assets/shorebird.yaml,.yaml,Configuration / Rules,786,14,Low,fd1ffd12dc59720e3aa576e354eff6204beb5160cfaba756a7b29d77cc62d2f3,No,Tracked/Audited
web_landing/app/assets/store-data-lcQPPFg4.js,.js,Other Project File,3348,1,Low,f9d64a143a7d07e073072975a3a35adc8a50f042555de0bbb3c5b232c1704cf8,No,Tracked/Audited
web_landing/app/assets/styles-Cq4Vjqr_.css,.css,Other Project File,280698,2,Low,7ac952ed97c0202fb83e2f58571175050c97bf6e5fad7ff401509f23a7135366,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-400-normal-CyCXRvzh.woff2,.woff2,Other Project File,8932,74,Low,6c9081fd00db08800850fa7d214593aa94992be5159e97557aa60197252cb95a,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-400-normal-DCQxawbB.woff,.woff,Other Project File,12012,83,Low,011a34e9bce80078231d12f8603721d0f99963b7104df560970fb754306ac359,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-500-normal-BZ8ojJNu.woff2,.woff2,Other Project File,8940,63,Low,4255019c1cd986f7cda7869df69baf72730d61304ae14baba4acfeb13085da54,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-500-normal-CbVEaYEW.woff,.woff,Other Project File,11880,80,Low,9f0beece3bd5a2bda53edfdb5f8c27f80bd9e2d65fb53eb2c7f8ca4b481d6f18,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-700-normal-9L7Zusdl.woff,.woff,Other Project File,12160,98,Low,cd644505aa492ff2d5664dfa384ab52e0df757b7b927a7ab59b836c1713c077f,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-700-normal-D2-eand5.woff2,.woff2,Other Project File,9024,75,Low,fa5e72326681abee3a4952be582e1c2c2abb27932ef262610c078ce89541f919,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-800-normal-Bp_4IW2m.woff,.woff,Other Project File,12588,104,Low,b077ac24c82afef389f3ae03f319a657303d8c28014b92a1d4426b2004a67bc8,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-800-normal-TQp-UTiE.woff2,.woff2,Other Project File,9448,70,Low,5fa525682b4805d95c59943bc4405b993dc9e028fd93cb96f4b50911f3b428b7,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-900-normal-CHO_pm7-.woff,.woff,Other Project File,11840,89,Low,716c66c42854274b432b40fd0acec2bc29d34a17985e98a9c44f4cc623a0cf48,No,Tracked/Audited
web_landing/app/assets/tajawal-arabic-900-normal-MgmkhdPX.woff2,.woff2,Other Project File,8700,79,Low,4d7f3fca4a75b2bd4291bf1b8c2fddfd86170993938a8a9b436fc0d7ec9ae3ae,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-400-normal-BdYcZznU.woff,.woff,Other Project File,13464,107,Low,31a473958608f90fdb257e924b554f67359c8f5f797f1b9cd0b69518b965d25c,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-400-normal-BVNSOH3d.woff2,.woff2,Other Project File,10256,85,Low,b081f7bf790678b56a2c0502651d6873cbabc09e78fe40655df15f918b1e369b,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-500-normal-CoYeBiSI.woff2,.woff2,Other Project File,9900,82,Low,9986de5db80ec050300f1cea25d651a5779ae62b91a39b5667ac23d0c7668cbb,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-500-normal-DU9v6xgj.woff,.woff,Other Project File,13020,104,Low,ceb34bab749130499c650585f0189b4322c59b70c30938e93fe5603b68724dcd,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-700-normal-BypgxfGb.woff2,.woff2,Other Project File,9996,87,Low,de8f431c146ab1feb612cb7ced0842ae5c4e2f12067d13db0badeca73977200b,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-700-normal-CV3bxpHe.woff,.woff,Other Project File,13160,90,Low,19a07fcda06178e441b7a71064a86cd7dc63e76c3059dcef342c2902e147cf34,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-800-normal-CmI34b-g.woff2,.woff2,Other Project File,10584,83,Low,00241262004f96088a827ad4c5d423dbbc0648224e1cd990e5e5ff8e912157c9,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-800-normal-Dm5jVIIh.woff,.woff,Other Project File,13708,114,Low,62e8170cb51a9303871db5f29737892892cc2f87bc532a35f75b87014d1e1a54,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-900-normal-BsVXXeFR.woff,.woff,Other Project File,13272,107,Low,e3457fabf58ea6a1db2dfff20e4ff2988035a80b1965ccd49cf70cde3ac39513,No,Tracked/Audited
web_landing/app/assets/tajawal-latin-900-normal-DURQZvFY.woff2,.woff2,Other Project File,10224,72,Low,518d9efed800bdd33e0b5b09b2fe59debfff6656e5ea6e3b7169b26cbad269bc,No,Tracked/Audited
web_landing/app/assets/Tooltip-4h5TOeA2.js,.js,Other Project File,1893,1,Low,d03bf5be53b40aa69207535054407e8c5bb181d7b87ef1c27771baa01832d266,No,Tracked/Audited
web_landing/app/assets/types-C9ViVWBJ.js,.js,Other Project File,56441,1,Low,83eeec72eaebaf278210e31d78ad29de848545839e063b7be71652b9b2d91961,No,Tracked/Audited
web_landing/app/assets/use-transform-LFE0AlJR.js,.js,Other Project File,8477,1,Low,390c8f858bcd1a1c1046fa2f9c806206adb35ef543ac7c2ea59078164de95ad4,No,Tracked/Audited
web_landing/app/assets/useMatch-DryTNfL5.js,.js,Other Project File,724,1,Low,7c4af951dce32927ff8592cb766f9bb103b960942fa8fe1c71f18510e405bbae,No,Tracked/Audited
web_landing/app/assets/useMutation-DTi31wLQ.js,.js,Other Project File,2286,1,Low,19c4ac76e8b5a17da8c186704d56ca7564e3a8aecca2de58bb410be324b634c6,No,Tracked/Audited
web_landing/app/assets/useRouter-B7YGYrEu.js,.js,Other Project File,179,1,Low,a802e5075ec9cfb9ead43a73ef81afd139dd764a539ecc743acd40203a827005,No,Tracked/Audited
web_landing/app/assets/useServerFn-ChXxe4ZK.js,.js,Other Project File,443,1,Low,115c61276a5db8d81bbdd133d57557aa9aca6bd96a74212f0fe2231dcf4b6134,No,Tracked/Audited
web_landing/app/assets/utils-Dk5T6iHk.js,.js,Other Project File,634,1,Low,fbeafdc570a8e1f6d2cbd2f2e3c84b175e1cf35c50be1a516c887946543e8e31,No,Tracked/Audited
web_landing/app/assets/vanilla-DZJGj1NY.js,.js,Other Project File,320,1,Low,27fe4bf88c1eda39e55e225f999296f67cba26a6bb66a1bc4b8e331fad5d3204,No,Tracked/Audited
web_landing/app/canvaskit/canvaskit.js,.js,Other Project File,86859,193,Low,931ae3f02e76e8ac58a1c1435d754a8740c87958b52edb9037d66e32be53eb40,No,Tracked/Audited
web_landing/app/canvaskit/canvaskit.js.symbols,.symbols,Other Project File,1344944,12141,High (>500 lines),1eaa264186e78d3c465ee617572b7416a022ba293b7b5f7451ad1e8bc9482b40,No,Tracked/Audited
web_landing/app/canvaskit/canvaskit.wasm,.wasm,Other Project File,7155824,135152,High (>500 lines),42e392d69fd05a8540cb1b2cd9b88ab2115659c9378c136d1377b3595e703839,No,Tracked/Audited
web_landing/app/canvaskit/skwasm.js,.js,Other Project File,63437,146,Low,d52e58007af740833faa088c1f68672e410dc385bbeb3e50a5e5bc285fc3fc9a,No,Tracked/Audited
web_landing/app/canvaskit/skwasm.js.symbols,.symbols,Other Project File,1519481,12832,High (>500 lines),8e97d47e659208f92ff2a3b3fb1d3f9591f03e6e9d7055a607e80a54c07e280a,No,Tracked/Audited
web_landing/app/canvaskit/skwasm.wasm,.wasm,Other Project File,3549782,59138,High (>500 lines),f8bab54ad143745fb699ff1b534b1295b31a67f1a9e98d72db5b0a5c9200d3a8,No,Tracked/Audited
web_landing/app/canvaskit/skwasm_heavy.js,.js,Other Project File,63550,146,Low,7a1aa20e765441b28f4be0cd397f95573a3ecd72adc80ba32dd2cb959a09a41d,No,Tracked/Audited
web_landing/app/canvaskit/skwasm_heavy.js.symbols,.symbols,Other Project File,1644309,14454,High (>500 lines),a0ff1ec5048a82e29db8f0342bc5605da59c1f23688735229efd08978ca95e1b,No,Tracked/Audited
web_landing/app/canvaskit/skwasm_heavy.wasm,.wasm,Other Project File,5140187,83207,High (>500 lines),33f5c52d1612df0af41d12204fd54ec276e436f7e3319c2871a689dee18f82d1,No,Tracked/Audited
web_landing/app/canvaskit/wimp.js,.js,Other Project File,57623,136,Low,fa58b2c534ef9c66dff68df1ea28c1739bb02ce34cc8eca459f716527d9b5cae,No,Tracked/Audited
web_landing/app/canvaskit/wimp.js.symbols,.symbols,Other Project File,1757927,11313,High (>500 lines),6f302386272ed4a80e49675eb74773f577ac165a04be69e475b31901aeb9fecb,No,Tracked/Audited
web_landing/app/canvaskit/wimp.wasm,.wasm,Other Project File,3461893,57697,High (>500 lines),8d2bf4ac60320c1d7b14cc408cd16a10e78fdc70d4c92b46dd75e828058a99f5,No,Tracked/Audited
web_landing/app/icons/Icon-192.png,.png,Other Project File,5292,34,Low,3dce99077602f70421c1c6b2a240bc9b83d64d86681d45f2154143310c980be3,No,Tracked/Audited
web_landing/app/icons/Icon-512.png,.png,Other Project File,8252,61,Low,baccb205ae45f0b421be1657259b4943ac40c95094ab877f3bcbe12cd544dcbe,No,Tracked/Audited
web_landing/app/icons/Icon-maskable-192.png,.png,Other Project File,5594,41,Low,d2c842e22a9f4ec9d996b23373a905c88d9a203b220c5c151885ad621f974b5c,No,Tracked/Audited
web_landing/app/icons/Icon-maskable-512.png,.png,Other Project File,20998,96,Low,6aee06cdcab6b2aef74b1734c4778f4421d2da100b0ff9e52b21b55240202929,No,Tracked/Audited
web_landing/app/canvaskit/chromium/canvaskit.js,.js,Other Project File,86496,193,Low,ff8dcd85cee325699499ee23ffd7567bc8086e9592c24d4d8d411f951c16bda4,No,Tracked/Audited
web_landing/app/canvaskit/chromium/canvaskit.js.symbols,.symbols,Other Project File,1262928,11093,High (>500 lines),d567cb3073b9f5499495b98ba6d9583cfe0daf0605fd557c6cb8abe89a4d140a,No,Tracked/Audited
web_landing/app/canvaskit/chromium/canvaskit.wasm,.wasm,Other Project File,5686880,110848,High (>500 lines),2bf5ea09d70b8eadb22bb0471c9edfd7b2bee909dbf84456c32480d944660418,No,Tracked/Audited
web_landing/app/assets/fonts/MaterialIcons-Regular.otf,.otf,Other Project File,46196,410,Medium (>200 lines),fec3e76930d4676b87f54bc1838cb905d4b4bef21139dcdfd12d8d65bcdca591,No,Tracked/Audited
web_landing/app/assets/shaders/ink_sparkle.frag,.frag,Other Project File,8890,127,Low,5aee0e4ff369c0559eaa7af6d64dce812bab67afd9888d1d7d27046293b39ab5,No,Tracked/Audited
web_landing/app/assets/shaders/stretch_effect.frag,.frag,Other Project File,6737,64,Low,c723fbb5b9a3456b101073825ab5d34de312a39f32bf5de42aae0cda605d0a1a,No,Tracked/Audited
web_landing/app/assets/packages/wakelock_plus/assets/no_sleep.js,.js,Other Project File,13669,246,Medium (>200 lines),726c644cda17bf271d996fb629806a59409607e9b00e0dfbf75adfd3986bbb7e,No,Tracked/Audited
web_landing/app/assets/packages/media_kit/assets/web/hls1.4.10.js,.js,Other Project File,374690,2,Low,30b278794fd3f269a47e6dc7b76ae9a04f08acffdd72f9b8cc26d49d3ba09c38,No,Tracked/Audited
web_landing/app/assets/packages/lucide_icons/assets/lucide.ttf,.ttf,Other Project File,413764,12809,High (>500 lines),e21a594c69719165def809613bc595e526660d99deab628e04ea52c0b44e2127,No,Tracked/Audited
web_landing/app/assets/packages/cupertino_icons/assets/CupertinoIcons.ttf,.ttf,Other Project File,1472,23,Low,3d90c370aa4cf00dc57ee2b902f6652147c0f81e03e483df584a9c08b1687c9d,No,Tracked/Audited
web_landing/app/assets/lib/services/data/mock_tiktok_trends.json,.json,Configuration / Rules,5504,156,Low,263808580c4e8b9117144fd144a2e63ab775eb0a66ce3285c3a7fe76841650a2,No,Tracked/Audited
web_landing/app/assets/assets/fonts/IBMPlexSansArabic-Bold.ttf,.ttf,Other Project File,236740,1982,High (>500 lines),664e3dc2424024aa10cd9cee07be46601cba2aa30d29ffa1ae3f7e0d79b5b49b,Yes (Potential Orphan/Temp),Tracked/Audited
web_landing/app/assets/assets/fonts/IBMPlexSansArabic-ExtraLight.ttf,.ttf,Other Project File,232696,1928,High (>500 lines),c1e417e69127a2d202205658b05fd49fa6c07f20c6312374dd716d39c7861f4a,No,Tracked/Audited
web_landing/app/assets/assets/fonts/IBMPlexSansArabic-Light.ttf,.ttf,Other Project File,229640,1955,High (>500 lines),e7e4d767fc2694e0d0d548bd1c2c4c92a6beed06fe645fe628ff19a8443ecbdd,No,Tracked/Audited
web_landing/app/assets/assets/fonts/IBMPlexSansArabic-Medium.ttf,.ttf,Other Project File,232280,2222,High (>500 lines),9de4e0fa5a0b8574e6fe2f291efee21703e184bcb56dd5bfeb5dd06cacb808f2,No,Tracked/Audited
web_landing/app/assets/assets/fonts/IBMPlexSansArabic-Regular.ttf,.ttf,Other Project File,227044,2107,High (>500 lines),acfedf95e912ff35eefe6e38ea74a9381b788499d1e8b608b0d5bb9d41445a60,No,Tracked/Audited
web_landing/app/assets/assets/fonts/IBMPlexSansArabic-SemiBold.ttf,.ttf,Other Project File,234716,2003,High (>500 lines),62c93685cff98e965d584fb3438f20af6edd6714b823c0a8c63b47fd586d99a6,Yes (Potential Orphan/Temp),Tracked/Audited
web_landing/app/assets/assets/fonts/IBMPlexSansArabic-Thin.ttf,.ttf,Other Project File,232892,2514,High (>500 lines),0c81b1a08fc5d44563b92c40925122894bf686e15f34cf3a41a9358c674fe830,No,Tracked/Audited
web_landing/app/assets/assets/fonts/NotoSansArabic-Bold.ttf,.ttf,Other Project File,248468,3649,High (>500 lines),ed2711b387750ae991b6a980b8dd16fdd65e6702b97e9f52adf3a8edf09ef4df,Yes (Potential Orphan/Temp),Tracked/Audited
web_landing/app/assets/assets/fonts/NotoSansArabic-Regular.ttf,.ttf,Other Project File,240456,3806,High (>500 lines),ceea25b464a656dc3b26849bab9356740401af62aedf1bfa8b7f0d9b75925b1b,No,Tracked/Audited
web_landing/app/assets/assets/fonts/OFL.txt,.txt,Other Project File,4456,93,Low,0fc74640fdcd67c036e1fced58d7e4478897a333cd92b981115a3e324337577f,No,Tracked/Audited
web_landing/app/assets/assets/images/background.jpg,.jpg,Other Project File,0,0,Low,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,No,Tracked/Audited
web_landing/app/assets/assets/images/styles/cinematic.png,.png,Other Project File,39121,300,Medium (>200 lines),a8717ecaa12cf6e66818347a6ff44298efa66ed02e79563f62454d92d172f3ef,No,Tracked/Audited
web_landing/app/assets/assets/images/styles/kitchen.png,.png,Other Project File,54287,388,Medium (>200 lines),815823be9c645355e868bdd653e27a2d4b05361c9e7da47f1d9cbfb1d3366c99,No,Tracked/Audited
web_landing/app/assets/assets/images/styles/logoapp.jpeg,.jpeg,Other Project File,39466,137,Low,680c88ed2b0a1c72404553ce77b7bbdea7e58a599b07d296dd7e21d5fef8d37e,No,Tracked/Audited
web_landing/app/assets/assets/images/styles/luxury.png,.png,Other Project File,67656,470,Medium (>200 lines),551b26d299f3d32f279ef54035f136f5a8f68a84f3a5e0d0a664f26e70a8e942,No,Tracked/Audited
web_landing/app/assets/assets/images/styles/minimal.png,.png,Other Project File,15918,202,Medium (>200 lines),3a3e2bf9b94b6da1276af2a7aa05b22058296ce61ca76142dcdadcd06897c069,No,Tracked/Audited
web_landing/app/assets/assets/images/styles/nature.png,.png,Other Project File,113144,734,High (>500 lines),bcd2949a3104e0edc68c38e4f7e86b97220fa6fc0518efe918e7a3c7dccc5ba9,No,Tracked/Audited
web_landing/app/assets/assets/images/styles/neon.png,.png,Other Project File,97613,634,High (>500 lines),847eefe7ca1edb114b3342d439c8de2466c8e55b172b5c7f658c724e2548b305,No,Tracked/Audited
web_landing/app/assets/assets/images/styles/WhatsApp%20Image%202026-03-28%20at%209.14.03%20PM.jpeg,.jpeg,Other Project File,73918,678,High (>500 lines),90db1933fe6c5457b00ba86d197bb4ede4d155a750202dab89a1cf3ed7f76338,No,Tracked/Audited
web/icons/Icon-192.png,.png,Platform Native Code/Config,5292,34,Low,3dce99077602f70421c1c6b2a240bc9b83d64d86681d45f2154143310c980be3,No,Tracked/Audited
web/icons/Icon-512.png,.png,Platform Native Code/Config,8252,61,Low,baccb205ae45f0b421be1657259b4943ac40c95094ab877f3bcbe12cd544dcbe,No,Tracked/Audited
web/icons/Icon-maskable-192.png,.png,Platform Native Code/Config,5594,41,Low,d2c842e22a9f4ec9d996b23373a905c88d9a203b220c5c151885ad621f974b5c,No,Tracked/Audited
web/icons/Icon-maskable-512.png,.png,Platform Native Code/Config,20998,96,Low,6aee06cdcab6b2aef74b1734c4778f4421d2da100b0ff9e52b21b55240202929,No,Tracked/Audited
test/core/utils/result_test.dart,.dart,Test Code,5046,157,Low,007172f9511d7ed755c9b02ff32969f5d19f7142beb48bf08cf40ae3e1a53e3f,No,Tracked/Audited
macos/Flutter/Flutter-Debug.xcconfig,.xcconfig,Other Project File,49,1,Low,7e9b3ee3961b7d7718b418ceaed812a5f06a4e4cec894aae712a78e159c32ab0,No,Tracked/Audited
macos/Flutter/Flutter-Release.xcconfig,.xcconfig,Other Project File,49,1,Low,7e9b3ee3961b7d7718b418ceaed812a5f06a4e4cec894aae712a78e159c32ab0,No,Tracked/Audited
macos/Flutter/GeneratedPluginRegistrant.swift,.swift,Other Project File,3149,60,Low,a7bde95cd342f3711fc3128a39eb1f73bae500b318680017ca92337822d46a31,No,Tracked/Audited
macos/Runner/AppDelegate.swift,.swift,Other Project File,324,13,Low,5b9cbdcb563ad8578a99b7c283958490e4af537322e9092fe1efbb3c29ab3e1b,No,Tracked/Audited
macos/Runner/DebugProfile.entitlements,.entitlements,Other Project File,360,12,Low,b2aa41d03e18907d360b721b7bb3edb302897c8a3de98ec47b6665033fea0b0e,No,Tracked/Audited
macos/Runner/Info.plist,.plist,Other Project File,1092,32,Low,047f9cb0f1122c04589483beaedbbe23492fdc8946b94e09bb13080736af4f93,No,Tracked/Audited
macos/Runner/MainFlutterWindow.swift,.swift,Other Project File,403,15,Low,8178ad756f958f986f794a8bb06e321a6630ceaaf8f235b3b4ae3936e415dc7c,No,Tracked/Audited
macos/Runner/Release.entitlements,.entitlements,Other Project File,383,12,Low,fd21d6b5789fc177235baf4e6ab9a37a1c7bdd2723e38a7ee00ba0988a091a78,No,Tracked/Audited
